data/graphs_100.json,38,43,Dijkstra,189.65411168468074,72,8.0108642578125e-05
data/graphs_100.json,38,43,A*,189.65411168468074,31,6.29425048828125e-05
data/graphs_100.json,38,43,Uniform Cost,189.65411168468074,72,7.009506225585938e-05
data/graphs_100.json,57,11,Dijkstra,170.11172152286943,36,3.910064697265625e-05
data/graphs_100.json,57,11,A*,170.11172152286943,18,3.3855438232421875e-05
data/graphs_100.json,57,11,Uniform Cost,170.11172152286943,36,3.6716461181640625e-05
data/graphs_100.json,58,22,Dijkstra,166.84532290145586,30,3.1948089599609375e-05
data/graphs_100.json,58,22,A*,166.84532290145586,9,1.811981201171875e-05
data/graphs_100.json,58,22,Uniform Cost,166.84532290145586,30,3.0040740966796875e-05
data/graphs_100.json,6,30,Dijkstra,149.93491267410332,33,3.1948089599609375e-05
data/graphs_100.json,6,30,A*,149.93491267410332,15,2.8133392333984375e-05
data/graphs_100.json,6,30,Uniform Cost,149.93491267410332,33,3.0994415283203125e-05
data/graphs_100.json,25,20,Dijkstra,274.4240210930481,106,8.988380432128906e-05
data/graphs_100.json,25,20,A*,274.4240210930481,88,0.00011301040649414062
data/graphs_100.json,25,20,Uniform Cost,274.4240210930481,106,8.821487426757812e-05
data/graphs_100.json,95,18,Dijkstra,206.89178629590805,44,4.100799560546875e-05
data/graphs_100.json,95,18,A*,206.89178629590805,18,3.1948089599609375e-05
data/graphs_100.json,95,18,Uniform Cost,206.89178629590805,44,4.029273986816406e-05
data/graphs_100.json,31,64,Dijkstra,177.71303573890913,71,6.699562072753906e-05
data/graphs_100.json,31,64,A*,177.71303573890913,36,6.508827209472656e-05
data/graphs_100.json,31,64,Uniform Cost,177.71303573890913,71,6.604194641113281e-05
data/graphs_100.json,95,9,Dijkstra,230.07863865238247,64,5.7697296142578125e-05
data/graphs_100.json,95,9,A*,230.07863865238247,34,5.507469177246094e-05
data/graphs_100.json,95,9,Uniform Cost,230.07863865238247,64,5.793571472167969e-05
data/graphs_100.json,86,18,Dijkstra,202.49576809198314,98,8.416175842285156e-05
data/graphs_100.json,86,18,A*,202.49576809198314,57,9.012222290039062e-05
data/graphs_100.json,86,18,Uniform Cost,202.49576809198314,98,8.392333984375e-05
data/graphs_100.json,91,86,Dijkstra,35.76183049454741,2,1.9073486328125e-06
data/graphs_100.json,91,86,A*,35.76183049454741,2,2.86102294921875e-06
data/graphs_100.json,91,86,Uniform Cost,35.76183049454741,2,2.1457672119140625e-06
data/graphs_500.json,234,405,Dijkstra,inf,556,0.0005891323089599609
data/graphs_500.json,234,405,A*,inf,569,0.0008111000061035156
data/graphs_500.json,234,405,Uniform Cost,inf,556,0.0005738735198974609
data/graphs_500.json,222,262,Dijkstra,143.22925594735784,85,0.00011014938354492188
data/graphs_500.json,222,262,A*,143.22925594735784,36,8.296966552734375e-05
data/graphs_500.json,222,262,Uniform Cost,143.22925594735784,85,0.00010395050048828125
data/graphs_500.json,105,184,Dijkstra,271.68518046119243,377,0.00041103363037109375
data/graphs_500.json,105,184,A*,271.68518046119243,176,0.0003139972686767578
data/graphs_500.json,105,184,Uniform Cost,271.68518046119243,377,0.0003809928894042969
data/graphs_500.json,234,32,Dijkstra,207.34736690314608,318,0.0003261566162109375
data/graphs_500.json,234,32,A*,207.34736690314608,174,0.00030112266540527344
data/graphs_500.json,234,32,Uniform Cost,207.34736690314608,318,0.0003237724304199219
data/graphs_500.json,111,126,Dijkstra,239.30025031752064,293,0.00030303001403808594
data/graphs_500.json,111,126,A*,239.30025031752064,134,0.00024199485778808594
data/graphs_500.json,111,126,Uniform Cost,239.30025031752064,293,0.0002999305725097656
data/graphs_500.json,486,372,Dijkstra,226.49231417635096,286,0.0002951622009277344
data/graphs_500.json,486,372,A*,226.49231417635096,109,0.00021314620971679688
data/graphs_500.json,486,372,Uniform Cost,226.49231417635096,286,0.00029206275939941406
data/graphs_500.json,443,148,Dijkstra,200.9847067868206,151,0.00016427040100097656
data/graphs_500.json,443,148,A*,200.9847067868206,74,0.0001499652862548828
data/graphs_500.json,443,148,Uniform Cost,200.9847067868206,151,0.0001621246337890625
data/graphs_500.json,303,139,Dijkstra,247.6575780783063,447,0.00043487548828125
data/graphs_500.json,303,139,A*,247.6575780783063,284,0.0004458427429199219
data/graphs_500.json,303,139,Uniform Cost,247.6575780783063,447,0.0004329681396484375
data/graphs_500.json,309,106,Dijkstra,266.9332047679015,423,0.0004177093505859375
data/graphs_500.json,309,106,A*,266.9332047679015,161,0.000286102294921875
data/graphs_500.json,309,106,Uniform Cost,266.9332047679015,423,0.00041604042053222656
data/graphs_500.json,402,433,Dijkstra,195.07450420101745,108,0.0001270771026611328
data/graphs_500.json,402,433,A*,195.07450420101745,30,7.104873657226562e-05
data/graphs_500.json,402,433,Uniform Cost,195.07450420101745,108,0.0001220703125
data/graphs_1000.json,815,537,Dijkstra,223.92497147720107,352,0.00037097930908203125
data/graphs_1000.json,815,537,A*,223.92497147720107,138,0.00027108192443847656
data/graphs_1000.json,815,537,Uniform Cost,223.92497147720107,352,0.0003650188446044922
data/graphs_1000.json,638,401,Dijkstra,279.7515838131887,607,0.0006039142608642578
data/graphs_1000.json,638,401,A*,279.7515838131887,244,0.0004401206970214844
data/graphs_1000.json,638,401,Uniform Cost,279.7515838131887,607,0.0005991458892822266
data/graphs_1000.json,427,143,Dijkstra,235.5344369473409,686,0.0006630420684814453
data/graphs_1000.json,427,143,A*,235.5344369473409,224,0.00041294097900390625
data/graphs_1000.json,427,143,Uniform Cost,235.5344369473409,686,0.000659942626953125
data/graphs_1000.json,796,221,Dijkstra,231.97241053342717,445,0.0004248619079589844
data/graphs_1000.json,796,221,A*,231.97241053342717,197,0.0003342628479003906
data/graphs_1000.json,796,221,Uniform Cost,231.97241053342717,445,0.0004220008850097656
data/graphs_1000.json,185,908,Dijkstra,248.68716039624437,447,0.00042891502380371094
data/graphs_1000.json,185,908,A*,248.68716039624437,135,0.00024700164794921875
data/graphs_1000.json,185,908,Uniform Cost,248.68716039624437,447,0.0004239082336425781
data/graphs_1000.json,560,820,Dijkstra,293.0806146779187,759,0.0006840229034423828
data/graphs_1000.json,560,820,A*,293.0806146779187,291,0.00048089027404785156
data/graphs_1000.json,560,820,Uniform Cost,293.0806146779187,759,0.0006821155548095703
data/graphs_1000.json,13,914,Dijkstra,255.78765583387252,841,0.0007448196411132812
data/graphs_1000.json,13,914,A*,255.78765583387252,374,0.0005929470062255859
data/graphs_1000.json,13,914,Uniform Cost,255.78765583387252,841,0.0007431507110595703
data/graphs_1000.json,539,929,Dijkstra,173.5373020896775,309,0.0003018379211425781
data/graphs_1000.json,539,929,A*,173.5373020896775,110,0.0001990795135498047
data/graphs_1000.json,539,929,Uniform Cost,173.5373020896775,309,0.0002989768981933594
data/graphs_1000.json,613,934,Dijkstra,166.39260372699619,96,9.822845458984375e-05
data/graphs_1000.json,613,934,A*,166.39260372699619,37,6.818771362304688e-05
data/graphs_1000.json,613,934,Uniform Cost,166.39260372699619,96,9.512901306152344e-05
data/graphs_1000.json,906,746,Dijkstra,283.2174062826599,792,0.0007011890411376953
data/graphs_1000.json,906,746,A*,283.2174062826599,436,0.0006489753723144531
data/graphs_1000.json,906,746,Uniform Cost,283.2174062826599,792,0.0006990432739257812
